-581,-564,-32,208,69.9999,0,0,0
-581,-564,337,208,69.9999,0,0,0
-562,-564,320,208,69.9999,0,0,0
-543,-564,319,208,69.9999,0,0,0
-524,-564,317,208,69.9999,0,0,0
-505,-564,314,208,69.9999,0,0,0
-487,-564,311,208,69.9999,0,0,0
-468,-564,306,208,69.9999,0,0,0
-449,-564,301,208,69.9999,0,0,0
-430,-564,295,208,69.9999,0,0,0
-411,-564,288,208,69.9999,0,0,0
-393,-564,280,208,69.9999,0,0,0
-374,-564,271,208,69.9999,0,0,0
-355,-564,261,208,69.9999,0,0,0
-336,-564,250,208,69.9999,0,0,0
-317,-564,239,208,69.9999,0,0,0
-299,-564,226,208,69.9999,0,0,0
-280,-564,213,208,69.9999,0,0,0
-261,-564,199,208,69.9999,0,0,0
-242,-564,184,208,69.9999,0,0,0
-223,-564,168,208,69.9999,0,0,0
-205,-564,151,208,69.9999,0,1,0
-186,-564,133,208,69.9999,0,1,0
-155,-564,114,208,69.9999,0,1,0
-125,-564,95,208,69.9999,0,1,0
-94,-564,74,208,69.9999,0,1,0
-64,-564,53,208,69.9999,1,1,0
-33,-564,23,208,69.9999,1,1,0
-3,-564,-8,208,69.9999,1,0,1
4,-564,-38,208,69.9999,1,0,1
11,-564,-68,208,69.9999,1,0,1
18,-564,-95,208,69.9999,1,0,1
26,-564,284,208,93.33323333333333,1,0,1
33,-564,281,208,93.33323333333333,1,0,1
40,-564,271,208,93.33323333333333,1,0,0
59,-564,261,208,93.33323333333333,1,0,0
77,-564,251,208,93.33323333333333,1,0,0
96,-564,242,208,93.33323333333333,1,0,0
115,-564,232,208,93.33323333333333,1,0,0
119,-564,222,208,93.33323333333333,1,0,0
-581,-506,213,208,93.33323333333333,1,0,0
-581,-506,199,208,93.33323333333333,1,0,0
-564,-506,186,208,93.33323333333333,1,0,0
-547,-506,173,208,93.33323333333333,1,0,0
-530,-506,160,208,93.33323333333333,1,0,0
-513,-506,147,208,93.33323333333333,1,0,0
-496,-506,134,208,93.33323333333333,1,0,0
-479,-506,120,208,93.33323333333333,1,0,0
-462,-506,107,208,93.33323333333333,0,0,0
-446,-506,87,208,93.33323333333333,0,0,1
-429,-506,65,208,93.33323333333333,0,0,1
-424,-506,42,208,93.33323333333333,0,0,1
-418,-506,18,208,93.33323333333333,0,0,1
-413,-506,-7,208,93.33323333333333,0,0,1
-408,-506,-32,208,93.33323333333333,0,0,1
-403,-506,-59,208,93.33323333333333,0,0,0
-397,-506,-63,208,93.33323333333333,0,1,0
-369,-506,320,289,11.666666666666666,0,1,0
-340,-506,319,289,11.666666666666666,0,1,0
-312,-506,308,289,11.666666666666666,0,1,0
-283,-506,297,289,11.666666666666666,0,1,0
-255,-506,284,289,11.666666666666666,0,1,0
-226,-506,271,289,11.666666666666666,0,0,0
-209,-506,257,289,11.666666666666666,0,0,0
-193,-506,242,289,11.666666666666666,0,0,0
-176,-506,226,289,11.666666666666666,0,0,0
-159,-506,210,289,11.666666666666666,0,0,0
-142,-506,192,289,11.666666666666666,0,0,0
-125,-506,173,289,11.666666666666666,1,0,0
-108,-506,146,289,11.666666666666666,1,0,0
-91,-506,118,289,11.666666666666666,1,0,0
-75,-506,91,289,11.666666666666666,1,0,0
-58,-506,63,289,11.666666666666666,1,0,0
-41,-506,36,289,11.666666666666666,1,0,0
-24,-506,8,289,11.666666666666666,1,0,0
-7,-506,-19,289,11.666666666666666,1,0,0
10,-506,-47,289,11.666666666666666,1,0,0
27,-506,-74,289,11.666666666666666,1,0,0
44,-506,-102,289,11.666666666666666,1,0,0
60,-506,276,248,69.999,1,0,0
77,-506,280,248,69.999,1,0,0
94,-506,273,248,69.999,1,0,0
111,-506,267,248,69.999,1,0,0
119,-506,260,248,69.999,1,0,0
-581,-507,254,248,69.999,1,0,0
-581,-507,242,248,69.999,1,0,0
-564,-507,230,248,69.999,1,0,0
-547,-507,218,248,69.999,1,0,0
-530,-507,206,248,69.999,1,0,0
-513,-507,194,248,69.999,1,0,0
-496,-507,183,248,69.999,0,0,0
-479,-507,169,248,69.999,0,0,0
-462,-507,150,248,69.999,0,0,0
-445,-507,130,248,69.999,0,0,0
-428,-507,110,248,69.999,0,1,0
-412,-507,88,248,69.999,0,1,0
-383,-507,65,248,69.999,0,1,0
-354,-507,42,248,69.999,0,1,0
-326,-507,18,248,69.999,0,1,0
-297,-507,-7,248,69.999,0,1,0
-269,-507,-33,248,69.999,0,1,0
-240,-507,-60,248,69.999,0,0,1
-235,-507,-63,248,69.999,0,0,1
-230,-507,320,186,116.66566666666667,0,0,1
-224,-507,319,186,116.66566666666667,0,0,1
-219,-507,312,186,116.66566666666667,0,0,1
-214,-507,304,186,116.66566666666667,0,0,1
-209,-507,295,186,116.66566666666667,0,0,0
-192,-507,285,186,116.66566666666667,0,0,0
-175,-507,274,186,116.66566666666667,0,0,0
-158,-507,263,186,116.66566666666667,0,0,0
-141,-507,250,186,116.66566666666667,0,0,0
-124,-507,237,186,116.66566666666667,1,0,0
-107,-507,215,186,116.66566666666667,1,0,0
-90,-507,192,186,116.66566666666667,1,0,0
-74,-507,170,186,116.66566666666667,1,0,0
-57,-507,148,186,116.66566666666667,1,0,0
-40,-507,125,186,116.66566666666667,1,0,0
-23,-507,103,186,116.66566666666667,1,0,0
-6,-507,81,186,116.66566666666667,1,0,0
11,-507,59,186,116.66566666666667,1,0,0
28,-507,36,186,116.66566666666667,1,0,0
45,-507,14,186,116.66566666666667,1,0,0
62,-507,-8,186,116.66566666666667,1,0,0
79,-507,-31,186,116.66566666666667,1,0,0
95,-507,-53,186,116.66566666666667,1,0,0
112,-507,-75,186,116.66566666666667,1,0,0
119,-507,-92,186,116.66566666666667,1,0,0
-581,-557,296,258,69.999,1,0,0
-581,-557,296,258,69.999,1,0,0
-562,-557,289,258,69.999,1,0,0
-543,-557,281,258,69.999,1,0,0
-525,-557,273,258,69.999,1,0,0
-506,-557,266,258,69.999,1,0,0
-488,-557,258,258,69.999,0,0,0
-469,-557,248,258,69.999,0,0,0
-451,-557,234,258,69.999,0,0,0
-432,-557,218,258,69.999,0,0,0
-413,-557,201,258,69.999,0,0,0
-395,-557,184,258,69.999,0,0,0
-376,-557,165,258,69.999,0,0,0
-358,-557,146,258,69.999,0,0,0
-339,-557,126,258,69.999,0,0,0
-321,-557,105,258,69.999,0,1,0
-302,-557,83,258,69.999,0,1,0
-272,-557,60,258,69.999,0,1,0
-242,-557,36,258,69.999,0,1,0
-211,-557,12,258,69.999,0,1,0
-181,-557,-14,258,69.999,0,1,0
-151,-557,-40,258,69.999,0,1,0
-121,-557,-63,258,69.999,0,0,1
-114,-557,320,228,128.33233333333334,0,0,1
-107,-557,319,228,128.33233333333334,0,0,1
-100,-557,310,228,128.33233333333334,0,0,1
-93,-557,301,228,128.33233333333334,1,0,1
-86,-557,282,228,128.33233333333334,1,0,1
-79,-557,264,228,128.33233333333334,1,0,0
-61,-557,246,228,128.33233333333334,1,0,0
-42,-557,227,228,128.33233333333334,1,0,0
-24,-557,209,228,128.33233333333334,1,0,0
-5,-557,190,228,128.33233333333334,1,0,0
14,-557,172,228,128.33233333333334,1,0,0
32,-557,154,228,128.33233333333334,1,0,0
51,-557,135,228,128.33233333333334,1,0,0
69,-557,117,228,128.33233333333334,1,0,0
88,-557,99,228,128.33233333333334,1,0,0
106,-557,80,228,128.33233333333334,1,0,0
119,-557,62,228,128.33233333333334,1,0,0
-581,-482,43,228,128.33233333333334,1,0,0
-581,-482,22,228,128.33233333333334,1,0,0
-564,-482,0,228,128.33233333333334,1,0,0
-548,-482,-22,228,128.33233333333334,1,0,0
-532,-482,-44,228,128.33233333333334,1,0,0
-516,-482,-66,228,128.33233333333334,1,0,0
-500,-482,-77,228,128.33233333333334,1,0,0
-484,-482,312,222,69.999,1,0,0
-468,-482,318,222,69.999,0,0,0
-452,-482,310,222,69.999,0,0,0
-436,-482,301,222,69.999,0,0,0
-420,-482,291,222,69.999,0,0,0
-404,-482,280,222,69.999,0,0,0
-388,-482,268,222,69.999,0,0,0
-372,-482,256,222,69.999,0,0,0
-356,-482,242,222,69.999,0,0,0
-340,-482,227,222,69.999,0,0,0
-323,-482,212,222,69.999,0,0,0
-307,-482,196,222,69.999,0,0,0
-291,-482,179,222,69.999,0,0,0
-275,-482,160,222,69.999,0,0,0
-259,-482,142,222,69.999,0,1,0
-243,-482,122,222,69.999,0,1,0
-215,-482,101,222,69.999,0,1,0
-188,-482,79,222,69.999,0,1,0
-160,-482,57,222,69.999,0,1,0
-132,-482,33,222,69.999,0,1,0
-104,-482,9,222,69.999,0,1,0
-77,-482,-16,222,69.999,0,0,1
-72,-482,-42,222,69.999,0,0,1
-68,-482,-63,222,69.999,1,0,1
-64,-482,311,195,104.999,1,0,1
-59,-482,303,195,104.999,1,0,1
-55,-482,290,195,104.999,1,0,1
-50,-482,276,195,104.999,1,0,0
-34,-482,262,195,104.999,1,0,0
-18,-482,248,195,104.999,1,0,0
-2,-482,235,195,104.999,1,0,0
14,-482,221,195,104.999,1,0,0
30,-482,207,195,104.999,1,0,0
46,-482,194,195,104.999,1,0,0
62,-482,180,195,104.999,1,0,0
78,-482,166,195,104.999,1,0,0
94,-482,152,195,104.999,1,0,0
110,-482,139,195,104.999,1,0,0
119,-482,125,195,104.999,1,0,1
-581,-442,111,195,104.999,1,0,1
-592,-442,92,195,104.999,1,0,1
-589,-442,73,195,104.999,1,0,1
-586,-442,54,195,104.999,1,0,1
-583,-442,35,195,104.999,1,0,1
-580,-442,16,195,104.999,1,0,0
-577,-442,-2,195,104.999,0,1,0
-550,-442,-23,195,104.999,0,1,0
-524,-442,-49,195,104.999,0,1,0
-498,-442,-63,195,104.999,0,1,0
-471,-442,320,233,46.666666666666664,0,1,0
-445,-442,319,233,46.666666666666664,0,1,0
-418,-442,310,233,46.666666666666664,0,0,0
-404,-442,300,233,46.666666666666664,0,0,0
-389,-442,290,233,46.666666666666664,0,0,0
-374,-442,279,233,46.666666666666664,0,0,0
-359,-442,266,233,46.666666666666664,0,0,0
-345,-442,253,233,46.666666666666664,0,0,0
-330,-442,239,233,46.666666666666664,0,0,0
-315,-442,224,233,46.666666666666664,0,0,0
-301,-442,209,233,46.666666666666664,0,0,0
-286,-442,192,233,46.666666666666664,0,0,0
-271,-442,175,233,46.666666666666664,0,0,0
-256,-442,156,233,46.666666666666664,0,0,0
-242,-442,137,233,46.666666666666664,0,0,0
-227,-442,117,233,46.666666666666664,0,0,0
-212,-442,95,233,46.666666666666664,0,0,0
-197,-442,73,233,46.666666666666664,0,0,0
-183,-442,51,233,46.666666666666664,0,0,0
-168,-442,27,233,46.666666666666664,0,0,0
-153,-442,2,233,46.666666666666664,0,0,0
-139,-442,-23,233,46.666666666666664,0,0,0
-124,-442,-50,233,46.666666666666664,0,0,0
-109,-442,-63,233,46.666666666666664,1,0,0
-94,-442,311,158,69.999,1,0,0
-80,-442,303,158,69.999,1,0,0
-65,-442,291,158,69.999,1,0,0
-50,-442,278,158,69.999,1,0,0
-35,-442,266,158,69.999,1,0,0
-21,-442,253,158,69.999,1,0,0
-6,-442,241,158,69.999,1,0,0
9,-442,228,158,69.999,1,0,0
24,-442,216,158,69.999,1,0,0
38,-442,203,158,69.999,1,0,0
53,-442,191,158,69.999,1,0,0
68,-442,178,158,69.999,1,0,0
82,-442,166,158,69.999,1,0,0
97,-442,153,158,69.999,1,0,0
112,-442,141,158,69.999,1,0,0
119,-442,128,158,69.999,1,0,0
-581,-414,116,158,69.999,1,0,0
-581,-414,97,158,69.999,1,1,0
-567,-414,79,158,69.999,1,1,0
-541,-414,60,158,69.999,1,1,0
-516,-414,42,158,69.999,1,1,0
-490,-414,23,158,69.999,0,1,0
-465,-414,3,158,69.999,0,1,0
-439,-414,-22,158,69.999,0,1,0
-414,-414,-48,158,69.999,0,0,1
-412,-414,-63,158,69.999,0,0,1
-410,-414,320,194,116.66566666666667,0,0,1
-408,-414,319,194,116.66566666666667,0,0,1
-405,-414,311,194,116.66566666666667,0,0,1
-403,-414,303,194,116.66566666666667,0,0,1
-401,-414,294,194,116.66566666666667,0,0,0
-387,-414,284,194,116.66566666666667,0,0,0
-374,-414,273,194,116.66566666666667,0,0,0
-360,-414,261,194,116.66566666666667,0,0,0
-346,-414,248,194,116.66566666666667,0,0,0
-332,-414,235,194,116.66566666666667,0,0,0
-318,-414,220,194,116.66566666666667,0,0,0
-305,-414,205,194,116.66566666666667,0,0,0
-291,-414,189,194,116.66566666666667,0,0,0
-277,-414,172,194,116.66566666666667,0,0,0
-263,-414,154,194,116.66566666666667,0,0,0
-249,-414,135,194,116.66566666666667,0,0,0
-236,-414,115,194,116.66566666666667,0,0,0
-222,-414,94,194,116.66566666666667,0,0,0
-208,-414,73,194,116.66566666666667,0,0,0
-194,-414,50,194,116.66566666666667,0,0,0
-180,-414,27,194,116.66566666666667,0,0,0
-167,-414,3,194,116.66566666666667,0,0,0
-153,-414,-23,194,116.66566666666667,0,0,0
-139,-414,-49,194,116.66566666666667,0,0,0
-125,-414,-63,194,116.66566666666667,1,0,0
-111,-414,311,297,69.999,1,0,0
-98,-414,303,297,69.999,1,0,0
-84,-414,286,297,69.999,1,0,0
-70,-414,269,297,69.999,1,0,0
-56,-414,252,297,69.999,1,0,0
-42,-414,235,297,69.999,1,0,0
-29,-414,218,297,69.999,1,0,0
-15,-414,201,297,69.999,1,0,0
-1,-414,183,297,69.999,1,0,0
13,-414,166,297,69.999,1,0,0
27,-414,149,297,69.999,1,0,0
40,-414,132,297,69.999,1,0,0
54,-414,115,297,69.999,1,0,0
68,-414,98,297,69.999,1,0,0
82,-414,81,297,69.999,1,0,0
96,-414,64,297,69.999,1,0,0
109,-414,46,297,69.999,1,1,0
119,-414,29,297,69.999,1,1,0
-569,-570,12,297,69.999,1,1,0
-557,-570,-13,297,69.999,0,1,0
-527,-570,-38,297,69.999,0,1,0
-496,-570,-63,297,69.999,0,1,0
-465,-570,320,223,128.33233333333334,0,1,0
-435,-570,319,223,128.33233333333334,0,0,1
-427,-570,310,223,128.33233333333334,0,0,1
-420,-570,301,223,128.33233333333334,0,0,1
-413,-570,291,223,128.33233333333334,0,0,1
-405,-570,280,223,128.33233333333334,0,0,1
-398,-570,268,223,128.33233333333334,0,0,1
-391,-570,255,223,128.33233333333334,0,0,0
-372,-570,242,223,128.33233333333334,0,0,0
-353,-570,227,223,128.33233333333334,0,0,0
-334,-570,212,223,128.33233333333334,0,0,0
-315,-570,195,223,128.33233333333334,0,0,0
-296,-570,178,223,128.33233333333334,0,0,0
-277,-570,160,223,128.33233333333334,0,0,0
-258,-570,141,223,128.33233333333334,0,0,0
-239,-570,121,223,128.33233333333334,0,0,0
-220,-570,100,223,128.33233333333334,0,0,0
-201,-570,79,223,128.33233333333334,0,0,0
-182,-570,56,223,128.33233333333334,0,0,0
-163,-570,33,223,128.33233333333334,0,0,0
-144,-570,8,223,128.33233333333334,0,0,0
-125,-570,-17,223,128.33233333333334,0,0,0
-106,-570,-43,223,128.33233333333334,0,0,0
-87,-570,-63,223,128.33233333333334,1,0,0
-68,-570,311,280,69.999,1,0,0
-49,-570,303,280,69.999,1,0,0
-30,-570,287,280,69.999,1,0,0
-11,-570,270,280,69.999,1,0,0
8,-570,254,280,69.999,1,0,0
27,-570,237,280,69.999,1,0,0
46,-570,221,280,69.999,1,0,0
65,-570,204,280,69.999,1,0,0
84,-570,187,280,69.999,1,0,0
103,-570,171,280,69.999,1,0,0
119,-570,154,280,69.999,1,0,0
-581,-600,138,280,69.999,1,0,0
-581,-600,120,280,69.999,1,0,0
-561,-600,101,280,69.999,1,0,0
-541,-600,83,280,69.999,1,1,0
-521,-600,65,280,69.999,1,1,0
-489,-600,47,280,69.999,1,1,0
-457,-600,28,280,69.999,1,1,0
-426,-600,10,280,69.999,1,1,0
-394,-600,-8,280,69.999,0,1,0
-362,-600,-28,280,69.999,0,1,0
-331,-600,-55,280,69.999,0,0,1
