-596,-433,258,170,69.999,68,2,4
-593,-433,251,170,69.999,68,2,4
-567,-433,244,170,69.999,68,2,4
-541,-433,238,170,69.999,68,2,4
-514,-433,228,170,69.999,68,2,4
-488,-433,205,170,69.999,68,2,4
-462,-433,182,170,69.999,68,2,4
-436,-433,160,170,69.999,68,2,4
-422,-433,137,170,69.999,68,2,4
-407,-433,114,170,69.999,68,2,4
-393,-433,92,170,69.999,68,2,4
-378,-433,69,170,69.999,47,39,14
-364,-433,46,170,69.999,47,39,14
-350,-433,24,170,69.999,47,39,14
-335,-433,1,170,69.999,47,39,14
-581,-433,282,170,69.999,68,2,4
-581,-579,282,235,69.999,68,2,4
-561,-579,275,235,69.999,68,2,4
-542,-579,268,235,69.999,68,2,4
-523,-579,261,235,69.999,68,2,4
-503,-579,255,235,69.999,2,11,3
-484,-579,248,235,69.999,2,11,3
-465,-579,241,235,69.999,2,11,3
-445,-579,234,235,69.999,2,11,3
-426,-579,224,235,69.999,2,11,3
-407,-579,208,235,69.999,2,11,3
-388,-579,191,235,69.999,2,11,3
-368,-579,174,235,69.999,2,11,3
-349,-579,155,235,69.999,2,11,3
-330,-579,136,235,69.999,2,11,3
-310,-579,116,235,69.999,1,77,9
-291,-579,94,235,69.999,1,77,9
-260,-579,72,235,69.999,1,77,9
-229,-579,49,235,69.999,1,77,9
-198,-579,26,235,69.999,1,77,9
-167,-579,1,235,69.999,10,34,23
-136,-579,-25,235,69.999,10,34,23
-105,-579,-51,235,69.999,65,24,30
-98,-579,-63,235,69.999,65,24,30
-90,-579,311,235,69.999,99,1,2
-82,-579,303,196,116.66566666666667,99,1,2
-75,-579,290,196,116.66566666666667,99,1,2
-67,-579,276,196,116.66566666666667,99,1,2
-59,-579,262,196,116.66566666666667,99,1,2
-40,-579,248,196,116.66566666666667,99,1,2
-21,-579,235,196,116.66566666666667,99,1,2
-2,-579,221,196,116.66566666666667,99,1,2
18,-579,207,196,116.66566666666667,99,1,2
37,-579,193,196,116.66566666666667,99,1,2
56,-579,179,196,116.66566666666667,99,1,2
76,-579,166,196,116.66566666666667,99,1,2
95,-579,152,196,116.66566666666667,99,1,2
114,-579,138,196,116.66566666666667,99,1,2
119,-579,124,196,116.66566666666667,99,1,2
-581,-579,111,196,116.66566666666667,68,2,4
-581,-568,92,196,116.66566666666667,68,2,4
-562,-568,73,196,116.66566666666667,47,39,14
-543,-568,54,196,116.66566666666667,47,39,14
-524,-568,35,196,116.66566666666667,47,39,14
-505,-568,16,196,116.66566666666667,47,39,14
-486,-568,-3,196,116.66566666666667,47,39,14
-467,-568,-24,196,116.66566666666667,44,27,21
-448,-568,-50,196,116.66566666666667,42,17,32
-429,-568,-63,196,116.66566666666667,42,17,32
-410,-568,320,196,116.66566666666667,2,11,3
-391,-568,319,245,69.999,2,11,3
-372,-568,310,245,69.999,2,11,3
-353,-568,300,245,69.999,2,11,3
-334,-568,289,245,69.999,2,11,3
-315,-568,277,245,69.999,2,11,3
-297,-568,264,245,69.999,2,11,3
-278,-568,251,245,69.999,2,11,3
-259,-568,237,245,69.999,2,11,3
-240,-568,221,245,69.999,2,11,3
-221,-568,205,245,69.999,2,11,3
-202,-568,188,245,69.999,2,11,3
-183,-568,170,245,69.999,2,11,3
-164,-568,151,245,69.999,2,11,3
-145,-568,132,245,69.999,85,4,4
-126,-568,111,245,69.999,70,50,13
-107,-568,81,245,69.999,70,50,13
-77,-568,52,245,69.999,98,25,8
-46,-568,22,245,69.999,98,9,20
-15,-568,-8,245,69.999,98,9,20
15,-568,-37,245,69.999,98,9,20
46,-568,-67,245,69.999,98,9,20
76,-568,-96,245,69.999,98,9,20
84,-568,-103,245,69.999,98,9,20
91,-568,279,245,69.999,99,1,2
98,-568,278,182,116.66566666666667,99,1,2
105,-568,271,182,116.66566666666667,99,1,2
113,-568,265,182,116.66566666666667,99,1,2
119,-568,259,182,116.66566666666667,99,1,2
-581,-568,253,182,116.66566666666667,68,2,4
-581,-428,243,182,116.66566666666667,68,2,4
-566,-428,234,182,116.66566666666667,68,2,4
-552,-428,224,182,116.66566666666667,68,2,4
-538,-428,214,182,116.66566666666667,68,2,4
-523,-428,205,182,116.66566666666667,68,2,4
-509,-428,195,182,116.66566666666667,68,2,4
-495,-428,185,182,116.66566666666667,68,2,4
-481,-428,176,182,116.66566666666667,68,2,4
-466,-428,159,182,116.66566666666667,68,2,4
-452,-428,132,182,116.66566666666667,68,2,4
-438,-428,106,182,116.66566666666667,68,2,4
-424,-428,79,182,116.66566666666667,68,2,4
-409,-428,52,182,116.66566666666667,68,2,4
-395,-428,26,182,116.66566666666667,47,39,14
-381,-428,-1,182,116.66566666666667,47,39,14
-367,-428,-28,182,116.66566666666667,42,17,32
-352,-428,-54,182,116.66566666666667,42,17,32
-338,-428,-81,182,116.66566666666667,42,17,32
-324,-428,-105,182,116.66566666666667,42,17,32
-309,-428,279,182,116.66566666666667,0,1,58
-295,-428,280,207,69.999,2,11,3
-293,-428,275,207,69.999,2,11,3
-290,-428,269,207,69.999,2,11,3
-287,-428,264,207,69.999,2,11,3
-285,-428,259,207,69.999,2,11,3
-282,-428,254,207,69.999,2,11,3
-280,-428,249,207,69.999,2,11,3
-254,-428,243,207,69.999,2,11,3
-228,-428,231,207,69.999,2,11,3
-202,-428,217,207,69.999,2,11,3
-176,-428,201,207,69.999,2,11,3
-150,-428,184,207,69.999,2,11,3
-124,-428,166,207,69.999,21,7,4
-110,-428,148,207,69.999,21,7,4
-95,-428,129,207,69.999,85,4,4
-81,-428,108,207,69.999,85,4,4
-67,-428,79,207,69.999,99,1,2
-53,-428,50,207,69.999,98,25,8
-38,-428,21,207,69.999,98,9,20
-24,-428,-8,207,69.999,98,9,20
-581,-428,299,207,69.999,68,2,4
-581,-594,299,188,69.999,68,2,4
-561,-594,294,188,69.999,68,2,4
-541,-594,288,188,69.999,68,2,4
-521,-594,283,188,69.999,68,2,4
-501,-594,277,188,69.999,2,11,3
-482,-594,272,188,69.999,2,11,3
-462,-594,262,188,69.999,2,11,3
-442,-594,250,188,69.999,2,11,3
-422,-594,236,188,69.999,2,11,3
-402,-594,222,188,69.999,2,11,3
-383,-594,207,188,69.999,2,11,3
-363,-594,191,188,69.999,2,11,3
-343,-594,174,188,69.999,2,11,3
-323,-594,156,188,69.999,2,11,3
-303,-594,138,188,69.999,2,11,3
-284,-594,118,188,69.999,1,77,9
-264,-594,97,188,69.999,1,77,9
-232,-594,76,188,69.999,1,77,9
-201,-594,54,188,69.999,1,77,9
-169,-594,31,188,69.999,10,34,23
-138,-594,7,188,69.999,10,34,23
-106,-594,-18,188,69.999,65,24,30
-75,-594,-44,188,69.999,65,24,30
-67,-594,-72,188,69.999,65,24,30
-59,-594,304,188,69.999,99,1,2
-51,-594,297,277,116.66566666666667,99,1,2
-42,-594,281,277,116.66566666666667,99,1,2
-34,-594,266,277,116.66566666666667,99,1,2
-26,-594,250,277,116.66566666666667,99,1,2
-6,-594,235,277,116.66566666666667,99,1,2
13,-594,219,277,116.66566666666667,99,1,2
33,-594,204,277,116.66566666666667,99,1,2
53,-594,188,277,116.66566666666667,99,1,2
73,-594,172,277,116.66566666666667,99,1,2
93,-594,157,277,116.66566666666667,99,1,2
112,-594,141,277,116.66566666666667,99,1,2
119,-594,126,277,116.66566666666667,99,1,2
-581,-594,110,277,116.66566666666667,68,2,4
-581,-590,90,277,116.66566666666667,47,39,14
-561,-590,70,277,116.66566666666667,47,39,14
-541,-590,50,277,116.66566666666667,47,39,14
-522,-590,31,277,116.66566666666667,47,39,14
-502,-590,11,277,116.66566666666667,47,39,14
-482,-590,-9,277,116.66566666666667,47,39,14
-463,-590,-29,277,116.66566666666667,47,39,14
-443,-590,-53,277,116.66566666666667,1,52,23
-423,-590,-63,277,116.66566666666667,1,52,23
-392,-590,320,277,116.66566666666667,2,11,3
-361,-590,319,208,81.66566666666667,2,11,3
-329,-590,311,208,81.66566666666667,2,11,3
-298,-590,302,208,81.66566666666667,2,11,3
-267,-590,292,208,81.66566666666667,2,11,3
-235,-590,282,208,81.66566666666667,2,11,3
-227,-590,271,208,81.66566666666667,2,11,3
-219,-590,258,208,81.66566666666667,2,11,3
-211,-590,245,208,81.66566666666667,2,11,3
-203,-590,231,208,81.66566666666667,2,11,3
-195,-590,216,208,81.66566666666667,2,11,3
-187,-590,200,208,81.66566666666667,2,11,3
-168,-590,184,208,81.66566666666667,2,11,3
-148,-590,166,208,81.66566666666667,21,7,4
-128,-590,148,208,81.66566666666667,85,4,4
-109,-590,128,208,81.66566666666667,85,4,4
-89,-590,100,208,81.66566666666667,98,25,8
-69,-590,71,208,81.66566666666667,98,25,8
-50,-590,43,208,81.66566666666667,98,9,20
-30,-590,15,208,81.66566666666667,98,9,20
-10,-590,-14,208,81.66566666666667,98,9,20
-581,-590,297,208,81.66566666666667,68,2,4
-581,-477,297,169,69.999,68,2,4
-565,-477,293,169,69.999,68,2,4
-549,-477,288,169,69.999,68,2,4
-533,-477,283,169,69.999,68,2,4
-517,-477,278,169,69.999,68,2,4
-501,-477,274,169,69.999,68,2,4
-485,-477,266,169,69.999,68,2,4
-469,-477,246,169,69.999,68,2,4
-453,-477,226,169,69.999,68,2,4
-437,-477,206,169,69.999,68,2,4
-422,-477,186,169,69.999,68,2,4
-406,-477,166,169,69.999,68,2,4
-390,-477,146,169,69.999,2,11,3
-374,-477,126,169,69.999,2,11,3
-358,-477,106,169,69.999,2,11,3
-342,-477,86,169,69.999,1,77,9
-326,-477,66,169,69.999,1,77,9
-299,-477,47,169,69.999,1,77,9
-271,-477,27,169,69.999,1,77,9
-243,-477,7,169,69.999,1,75,10
-216,-477,-13,169,69.999,1,52,23
-188,-477,-33,169,69.999,1,52,23
-161,-477,-53,169,69.999,10,34,23
-156,-477,-73,169,69.999,10,34,23
-152,-477,-73,169,69.999,10,34,23
-148,-477,317,169,69.999,21,7,4
-144,-477,319,150,104.999,6,0,67
-140,-477,313,150,104.999,6,0,67
-135,-477,306,150,104.999,6,0,67
-119,-477,298,150,104.999,6,0,67
-104,-477,290,150,104.999,60,0,54
-88,-477,280,150,104.999,60,0,54
-72,-477,262,150,104.999,60,0,54
-56,-477,243,150,104.999,99,1,2
-40,-477,225,150,104.999,99,1,2
-24,-477,207,150,104.999,99,1,2
-8,-477,188,150,104.999,99,1,2
8,-477,170,150,104.999,99,1,2
24,-477,151,150,104.999,99,1,2
40,-477,133,150,104.999,99,1,2
55,-477,114,150,104.999,99,1,2
71,-477,96,150,104.999,99,1,2
87,-477,77,150,104.999,99,0,7
103,-477,59,150,104.999,99,0,7
119,-477,40,150,104.999,99,0,7
119,-477,22,150,104.999,98,9,20
-581,-477,4,150,104.999,47,39,14
-581,-409,-19,150,104.999,47,39,14
-567,-409,-42,150,104.999,47,39,14
-553,-409,-65,150,104.999,42,17,32
-540,-409,-83,150,104.999,42,17,32
-526,-409,305,150,104.999,33,0,69
-512,-409,309,176,69.999,68,2,4
-510,-409,308,176,69.999,68,2,4
-508,-409,304,176,69.999,68,2,4
-506,-409,288,176,69.999,68,2,4
-504,-409,271,176,69.999,68,2,4
-503,-409,254,176,69.999,68,2,4
-501,-409,238,176,69.999,68,2,4
-475,-409,221,176,69.999,68,2,4
-450,-409,204,176,69.999,68,2,4
-425,-409,188,176,69.999,68,2,4
-399,-409,171,176,69.999,68,2,4
-374,-409,154,176,69.999,68,2,4
-349,-409,138,176,69.999,2,11,3
-335,-409,121,176,69.999,2,11,3
-321,-409,104,176,69.999,2,11,3
-308,-409,88,176,69.999,2,11,3
-294,-409,71,176,69.999,1,77,9
-281,-409,55,176,69.999,1,77,9
-267,-409,38,176,69.999,1,77,9
-253,-409,21,176,69.999,1,77,9
-228,-409,5,176,69.999,1,77,9
-203,-409,-12,176,69.999,1,52,23
-177,-409,-35,176,69.999,1,52,23
-152,-409,-62,176,69.999,1,52,23
-127,-409,318,176,69.999,6,0,67
-102,-409,319,249,128.33233333333334,60,0,54
-100,-409,309,249,128.33233333333334,60,0,54
-98,-409,291,249,128.33233333333334,60,0,54
-96,-409,273,249,128.33233333333334,60,0,54
-94,-409,255,249,128.33233333333334,60,0,54
-92,-409,237,249,128.33233333333334,60,0,54
-90,-409,218,249,128.33233333333334,60,0,54
-76,-409,200,249,128.33233333333334,60,0,54
-62,-409,182,249,128.33233333333334,66,0,54
-49,-409,164,249,128.33233333333334,97,0,54
-35,-409,146,249,128.33233333333334,97,0,54
-22,-409,128,249,128.33233333333334,99,1,2
-8,-409,109,249,128.33233333333334,99,1,2
6,-409,91,249,128.33233333333334,99,1,2
19,-409,73,249,128.33233333333334,99,1,2
33,-409,55,249,128.33233333333334,99,1,2
47,-409,37,249,128.33233333333334,99,0,7
60,-409,18,249,128.33233333333334,99,0,7
74,-409,0,249,128.33233333333334,99,0,7
88,-409,-18,249,128.33233333333334,98,9,20
101,-409,-36,249,128.33233333333334,98,9,20
115,-409,-61,249,128.33233333333334,98,9,20
119,-409,309,249,128.33233333333334,97,0,54
-581,-409,303,251,69.999,68,2,4
-592,-581,295,251,69.999,68,2,4
-584,-581,287,251,69.999,68,2,4
-577,-581,278,251,69.999,68,2,4
-569,-581,270,251,69.999,68,2,4
-561,-581,261,251,69.999,68,2,4
-554,-581,250,251,69.999,68,2,4
-523,-581,227,251,69.999,68,2,4
-492,-581,204,251,69.999,2,11,3
-461,-581,182,251,69.999,2,11,3
-430,-581,159,251,69.999,2,11,3
-398,-581,136,251,69.999,1,77,9
-367,-581,114,251,69.999,1,77,9
-348,-581,91,251,69.999,1,77,9
-329,-581,68,251,69.999,1,77,9
-309,-581,45,251,69.999,1,77,9
-290,-581,23,251,69.999,1,77,9
-271,-581,0,251,69.999,1,52,23
-581,-581,284,251,69.999,68,2,4
-581,-479,284,294,69.999,68,2,4
-565,-479,276,294,69.999,68,2,4
-549,-479,267,294,69.999,68,2,4
-533,-479,258,294,69.999,68,2,4
-517,-479,249,294,69.999,68,2,4
-501,-479,240,294,69.999,68,2,4
-485,-479,231,294,69.999,68,2,4
-469,-479,222,294,69.999,2,11,3
-453,-479,208,294,69.999,2,11,3
-437,-479,190,294,69.999,2,11,3
-421,-479,172,294,69.999,2,11,3
-405,-479,152,294,69.999,2,11,3
-389,-479,132,294,69.999,2,11,3
-373,-479,110,294,69.999,2,12,3
-357,-479,88,294,69.999,1,77,9
-341,-479,65,294,69.999,1,77,9
-313,-479,41,294,69.999,1,77,9
-286,-479,16,294,69.999,1,77,9
-258,-479,-10,294,69.999,1,77,9
-230,-479,-36,294,69.999,1,52,23
-203,-479,-63,294,69.999,1,52,23
-175,-479,320,294,69.999,21,7,4
-171,-479,319,240,139.999,0,1,58
-167,-479,310,240,139.999,0,1,58
-162,-479,300,240,139.999,0,1,58
-158,-479,289,240,139.999,0,1,58
-154,-479,278,240,139.999,0,1,58
-149,-479,265,240,139.999,0,1,58
-133,-479,252,240,139.999,6,0,67
-117,-479,238,240,139.999,6,0,67
-102,-479,223,240,139.999,6,0,67
-86,-479,207,240,139.999,60,0,54
-70,-479,190,240,139.999,97,0,54
-54,-479,164,240,139.999,99,1,2
-38,-479,138,240,139.999,99,1,2
-22,-479,112,240,139.999,99,1,2
-6,-479,86,240,139.999,99,1,2
10,-479,60,240,139.999,99,1,2
26,-479,34,240,139.999,99,0,7
42,-479,9,240,139.999,99,0,7
58,-479,-17,240,139.999,98,9,20
74,-479,-43,240,139.999,98,9,20
90,-479,-69,240,139.999,98,9,20
106,-479,-95,240,139.999,98,9,20
119,-479,-102,240,139.999,98,9,20
-581,-479,283,240,139.999,68,2,4
-581,-445,283,222,69.999,68,2,4
-566,-445,277,222,69.999,68,2,4
-551,-445,270,222,69.999,68,2,4
-536,-445,264,222,69.999,68,2,4
-521,-445,257,222,69.999,68,2,4
-506,-445,251,222,69.999,68,2,4
-492,-445,244,222,69.999,68,2,4
-477,-445,238,222,69.999,68,2,4
-462,-445,227,222,69.999,68,2,4
-447,-445,204,222,69.999,68,2,4
-432,-445,180,222,69.999,68,2,4
-417,-445,157,222,69.999,68,2,4
-403,-445,133,222,69.999,68,2,4
-388,-445,110,222,69.999,2,11,3
-373,-445,86,222,69.999,1,77,9
-358,-445,63,222,69.999,1,77,9
-332,-445,39,222,69.999,1,77,9
-305,-445,16,222,69.999,1,77,9
-279,-445,-8,222,69.999,1,77,9
-252,-445,-31,222,69.999,1,52,23
-226,-445,-55,222,69.999,1,52,23
-199,-445,-78,222,69.999,1,52,23
-196,-445,-96,222,69.999,1,52,23
-193,-445,291,222,69.999,2,11,3
-190,-445,296,235,116.66566666666667,0,1,58
-186,-445,293,235,116.66566666666667,0,1,58
-183,-445,290,235,116.66566666666667,0,1,58
-180,-445,288,235,116.66566666666667,0,1,58
-165,-445,278,235,116.66566666666667,0,1,58
-150,-445,266,235,116.66566666666667,0,1,58
-136,-445,253,235,116.66566666666667,6,0,67
-121,-445,239,235,116.66566666666667,6,0,67
-106,-445,224,235,116.66566666666667,6,0,67
-91,-445,208,235,116.66566666666667,61,0,51
-76,-445,191,235,116.66566666666667,87,3,2
-73,-445,166,235,116.66566666666667,99,1,2
-70,-445,140,235,116.66566666666667,99,1,2
-67,-445,114,235,116.66566666666667,99,1,2
-64,-445,89,235,116.66566666666667,99,1,2
-60,-445,63,235,116.66566666666667,99,1,2
-57,-445,37,235,116.66566666666667,99,1,2
-31,-445,11,235,116.66566666666667,98,9,20
-4,-445,-14,235,116.66566666666667,98,9,20
22,-445,-40,235,116.66566666666667,98,9,20
49,-445,-66,235,116.66566666666667,98,9,20
75,-445,-92,235,116.66566666666667,98,9,20
102,-445,-102,235,116.66566666666667,98,9,20
117,-445,283,235,116.66566666666667,97,0,54
120,-445,286,167,70,97,0,54
-580,-445,284,167,70,68,2,4
-580,-468,277,167,70,68,2,4
-565,-468,271,167,70,68,2,4
-549,-468,264,167,70,68,2,4
-534,-468,258,167,70,68,2,4
-518,-468,252,167,70,68,2,4
-503,-468,245,167,70,68,2,4
-487,-468,239,167,70,68,2,4
-471,-468,229,167,70,68,2,4
-456,-468,206,167,70,68,2,4
-440,-468,183,167,70,68,2,4
-425,-468,161,167,70,68,2,4
-409,-468,138,167,70,68,2,4
-393,-468,116,167,70,68,2,4
-378,-468,93,167,70,47,39,14
-362,-468,71,167,70,1,77,9
-347,-468,48,167,70,1,77,9
-319,-468,25,167,70,1,77,9
-292,-468,3,167,70,1,77,9
-265,-468,-20,167,70,1,52,23
-237,-468,-42,167,70,1,52,23
-210,-468,-65,167,70,1,52,23
-183,-468,-87,167,70,1,52,23
-179,-468,-92,167,70,1,51,23
-175,-468,296,167,70,2,11,3
-171,-468,302,219,116.66566666666667,0,1,58
-167,-468,300,219,116.66566666666667,0,1,58
-163,-468,299,219,116.66566666666667,0,1,58
-159,-468,291,219,116.66566666666667,0,1,58
-144,-468,281,219,116.66566666666667,6,0,67
-128,-468,269,219,116.66566666666667,6,0,67
-113,-468,256,219,116.66566666666667,6,0,67
-97,-468,243,219,116.66566666666667,60,0,54
-81,-468,228,219,116.66566666666667,60,0,54
-66,-468,205,219,116.66566666666667,99,1,2
-50,-468,181,219,116.66566666666667,99,1,2
-35,-468,158,219,116.66566666666667,99,1,2
-19,-468,135,219,116.66566666666667,99,1,2
-3,-468,111,219,116.66566666666667,99,1,2
12,-468,88,219,116.66566666666667,99,1,2
28,-468,64,219,116.66566666666667,99,1,2
43,-468,41,219,116.66566666666667,99,0,7
59,-468,18,219,116.66566666666667,99,2,12
75,-468,-6,219,116.66566666666667,98,9,20
90,-468,-29,219,116.66566666666667,98,9,20
106,-468,-53,219,116.66566666666667,98,9,20
119,-468,-76,219,116.66566666666667,98,9,20
-581,-468,-96,219,116.66566666666667,42,17,32
-581,-529,288,219,116.66566666666667,68,2,4
-563,-529,289,227,69.999,68,2,4
-545,-529,283,227,69.999,68,2,4
-528,-529,277,227,69.999,68,2,4
-510,-529,271,227,69.999,68,2,4
-492,-529,265,227,69.999,68,2,4
-475,-529,260,227,69.999,2,11,3
-457,-529,254,227,69.999,2,11,3
-439,-529,241,227,69.999,2,11,3
-422,-529,226,227,69.999,2,11,3
-404,-529,211,227,69.999,2,11,3
-387,-529,194,227,69.999,2,11,3
-369,-529,177,227,69.999,2,11,3
-351,-529,158,227,69.999,2,11,3
-334,-529,139,227,69.999,2,11,3
-316,-529,119,227,69.999,2,11,3
-298,-529,98,227,69.999,1,77,9
-281,-529,77,227,69.999,1,77,9
